"","iccstatus","astatus","bstatus","cstatus","iccstatus.newer","astatus.new","bstatus.new","cstatus.new","noacc.new","ab_accred","abc_accred","comp","nocomp","punish","nopunish","year","iso3numeric","cname","ht_region","west","ciri_wopol","ciri_wecon","ciri_physint","nhri","cum.nhri","iccprrat","cedawrat","ciri_int.lead","ciri_empinx_new","ciri_civ.lead","p_polity2","latentmean","interstateconflict","internalconflict","wdi_gdppccon","wdi_trade","wdi_pop.1000","INGO_final","p_durable","LJI","coldwar","unworldconference","lead.ciri_wopol","lead.ciri_wecon","leadinternalconflict","leadinterstateconflict","nhri2","eighties","nineties","naughts","tens","logpop","loggdp","logingo","treatment","regions","astatus.old","bstatus.old","cstatus.old","leadconflict","wop_dum","wec_dum","wop_red","leadwop_dum","leadwec_dum","leadwop_red","leadwec_red","wec_red","womsam","leadwomsam","yearcount"
"65","A",1,0,0,"A",1,0,0,0,1,1,1,0,0,1,2007,31,"Azerbaijan",1,0,2,1,2,1,10,1,1,3,4,3,-7,-0.0167254987797483,0,0,2596.06292361126,96.6446391988858,8581.3,386,12,0.1032,0,0,"2",1,0,0,100,0,0,1,0,9.05734069615626,7.86175131620945,5.95842469302978,TRUE,"Eastern Europe",1,0,0,0,1,0,1,1,0,"1","0","0",3,3,27
"66","A",1,0,0,"A",1,0,0,0,1,1,1,0,0,1,2008,31,"Azerbaijan",1,0,2,1,3,1,11,1,1,3,3,2,-7,0.078417495571796,0,0,2815.96538043109,89.2428968637573,8763.4,390,13,0.1036,0,0,"2",1,0,0,121,0,0,1,0,9.07833923648219,7.94306042332136,5.96870755998537,TRUE,"Eastern Europe",1,0,0,0,1,0,1,1,0,"1","0","0",3,3,28
"67","A",1,0,0,"A",1,0,0,0,1,1,1,0,0,1,2009,31,"Azerbaijan",1,0,2,1,3,1,12,1,1,3,2,3,-7,0.0875934755466083,0,0,3017.66014464157,74.7440416836369,8947.243,401,14,0.1083,0,0,"2",1,0,0,144,0,0,1,0,9.09910071912065,8.01223702352417,5.99645208861902,TRUE,"Eastern Europe",1,0,0,0,1,0,1,1,0,"1","0","0",3,3,29
"68","A",1,0,0,"A",1,0,0,0,1,1,1,0,0,1,2010,31,"Azerbaijan",1,0,2,1,3,1,13,1,1,3,3,4,-7,0.0078732763036691,0,0,3126.72404038035,74.9859884610856,9054.332,422,15,0.1139,0,0,"2",1,0,0,169,0,0,0,1,9.11099859619925,8.04774110296562,6.04737217904628,TRUE,"Eastern Europe",1,0,0,0,1,0,1,1,0,"1","0","0",3,3,30
"69","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1984,32,"Argentina",2,0,1,1,6,0,0,0,0,7,9,12,8,-0.0316883258627103,0,0,4749.52264569011,12.3463814292217,29920.907,1083,1,0.5049,1,0,"1",2,0,0,0,1,0,0,0,10.3063127458001,8.46579939633447,6.98841318199959,TRUE,"Latin America",0,0,0,0,0,0,0,0,1,"0","1","0",2,3,4
"70","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1985,32,"Argentina",2,0,1,2,7,0,0,0,1,8,12,13,8,0.366354020412426,0,0,4321.6144966299,18.009425070688,30388.781,1083,2,0.5524,1,1,"1",2,0,0,0,1,0,0,0,10.3218287732274,8.3713843374917,6.98841318199959,TRUE,"Latin America",0,0,0,0,0,1,0,0,1,"0","1","1",3,3,5
"71","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1986,32,"Argentina",2,0,1,2,8,0,0,1,1,6,13,12,8,0.417807461947333,0,0,4591.19929187387,14.4860327921395,30857.242,1108,3,0.5795,1,0,"2",2,0,0,0,1,0,0,0,10.3371267505688,8.43189655255862,7.01121398735037,TRUE,"Latin America",0,0,0,0,0,1,0,1,1,"1","1","1",3,4,6
"72","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1987,32,"Argentina",2,0,2,2,6,0,0,1,1,6,12,13,8,0.334306585567866,0,0,4654.03129625446,15.448969882952,31326.473,1133,4,0.5734,1,0,"2",2,0,0,0,1,0,0,0,10.3522188018032,8.44548906843233,7.0335064842877,TRUE,"Latin America",0,0,0,0,1,1,1,1,1,"1","1","1",4,4,7
"73","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1988,32,"Argentina",2,0,2,2,6,0,0,1,1,7,13,13,8,0.217086345887554,0,0,4468.13212441713,15.743458608705,31795.515,1221,5,0.5698,1,0,"2",2,0,0,0,1,0,0,0,10.3670805210857,8.40472573101801,7.10824413973154,TRUE,"Latin America",0,0,0,0,1,1,1,1,1,"1","1","1",4,4,8
"74","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1989,32,"Argentina",2,0,2,2,7,0,0,1,1,4,13,14,7,0.0818068876031795,0,0,4073.23268838677,19.6377977018838,32263.559,1292,6,0.5358,1,0,"2",1,0,0,0,1,0,0,0,10.3816936679748,8.3121922355002,7.16472037877186,TRUE,"Latin America",0,0,0,0,1,1,1,1,0,"1","0","1",4,3,9
"75","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1990,32,"Argentina",2,0,2,1,4,0,0,1,1,6,14,13,7,-0.0514555514689441,0,0,3918.89282743208,14.9908589999441,32729.74,1328,7,0.4809,1,0,"2",1,0,1,0,0,1,0,0,10.3960394236812,8.27356445090865,7.19218205871325,TRUE,"Latin America",0,0,0,1,1,0,1,1,0,"1","0","0",3,3,10
"76","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1991,32,"Argentina",2,0,2,1,6,0,0,1,1,6,13,12,7,0.0503993264434032,1,0,4353.66066358197,13.7530541588891,33193.92,1367,8,0.4619,0,0,"2",1,0,0,0,0,1,0,0,10.4101220056037,8.37877230205125,7.2211050981825,TRUE,"Latin America",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,11
"77","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1992,32,"Argentina",2,0,2,1,6,0,0,1,1,5,12,11,7,0.188236044888764,0,0,4806.73200993929,14.730980586353,33655.149,1393,9,0.4434,0,0,"2",2,0,0,0,0,1,0,0,10.4239213397118,8.47777271637925,7.23993259132047,TRUE,"Latin America",0,0,0,0,1,0,1,1,1,"1","1","0",3,4,12
"78","A",0,0,0,"No Accreditation",0,0,0,0,0,0,1,0,0,0,1993,32,"Argentina",2,0,2,2,5,1,1,1,1,5,11,11,7,0.28494931208362,0,0,5022.64440778003,16.2231515323488,34110.912,1436,10,0.4206,0,0,"2",1,0,0,1,0,1,0,0,10.4373726120825,8.52171184844699,7.27031288607902,TRUE,"Latin America",0,0,0,0,1,1,1,1,0,"1","0","1",4,3,13
"79","A",0,0,0,"No Accreditation",0,0,0,0,0,0,1,0,0,0,1994,32,"Argentina",2,0,2,1,5,1,2,1,1,7,11,13,7,0.360641524489773,0,0,5246.98679694556,18.1342254505904,34558.114,1468,11,0.4252,0,0,"2",1,0,0,4,0,1,0,0,10.4503976496696,8.56540924737815,7.29233717617388,TRUE,"Latin America",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,14
"80","A",0,0,0,"No Accreditation",0,0,0,0,0,0,1,0,0,0,1995,32,"Argentina",2,0,2,1,7,1,3,1,1,5,13,13,7,0.397173906025325,0,0,5034.08430391794,19.771500987766,34994.818,1485,12,0.4302,0,1,"2",1,0,0,9,0,1,0,0,10.4629552723672,8.52398692245967,7.3038432252777,TRUE,"Latin America",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,15
"81","A",0,0,0,"No Accreditation",0,0,0,0,0,0,1,0,0,0,1996,32,"Argentina",2,0,2,1,5,1,4,1,1,5,13,13,7,0.22559928159974,0,0,5248.58057472134,21.506358172293,35419.683,1542,13,0.4489,0,0,"2",1,0,0,16,0,1,0,0,10.4750229615509,8.56571295231025,7.34148385236316,TRUE,"Latin America",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,16
"82","A",0,0,0,"No Accreditation",0,0,0,0,0,0,1,0,0,0,1997,32,"Argentina",2,0,2,1,5,1,5,1,1,3,13,13,7,0.192834969304067,0,0,5608.69399521185,23.336144697619,35833.965,1568,14,0.4666,0,0,"2",1,0,0,25,0,1,0,0,10.4866514656334,8.63207317198727,7.35819375273303,TRUE,"Latin America",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,17
"83","A",1,0,0,"A",1,0,0,0,1,1,1,0,0,0,1998,32,"Argentina",2,0,2,1,3,1,6,1,1,4,13,12,7,0.0360317761862367,0,0,5759.12839566414,23.349944346555,36241.578,1618,15,0.4734,0,0,"2",1,0,0,36,0,1,0,0,10.4979623022553,8.65854142204268,7.38956395367764,TRUE,"Latin America",1,0,0,0,1,0,1,1,0,"1","0","0",3,3,18
"84","A",1,0,0,"A",1,0,0,0,1,1,1,0,0,0,1999,32,"Argentina",2,0,2,1,4,1,7,1,1,3,12,13,8,0.0497557075890657,0,0,5502.44163993987,21.3826567862219,36648.054,1651,16,0.4966,0,0,"2",1,0,0,49,0,1,0,0,10.5091156090429,8.6129472072453,7.40974195408092,TRUE,"Latin America",1,0,0,0,1,0,1,1,0,"1","0","0",3,3,19
"85","A",1,0,0,"A",1,0,0,0,1,1,1,0,0,0,2000,32,"Argentina",2,0,2,1,3,1,8,1,1,3,13,12,8,0.0566632029290275,0,0,5398.71782879572,22.6225023420697,37057.453,1775,17,0.4991,0,0,"3",1,0,0,64,0,0,1,0,10.5202247710879,8.59391676524733,7.48211892355212,TRUE,"Latin America",1,0,0,0,1,0,1,1,0,"2","0","0",3,4,20
"86","A",1,0,0,"A",1,0,0,0,1,1,1,0,0,0,2001,32,"Argentina",2,0,3,1,3,1,9,1,1,4,12,14,8,-0.0502488883241869,0,0,5103.66834576624,21.8524228521558,37471.535,1801,18,0.492,0,0,"3",1,0,0,81,0,0,1,0,10.5313368570549,8.53771484363561,7.49665243816828,TRUE,"Latin America",1,0,0,0,1,0,2,1,0,"2","0","0",4,4,21
"87","A",1,0,0,"A",1,0,0,0,1,1,1,0,0,0,2002,32,"Argentina",2,0,3,1,4,1,10,1,1,5,14,13,8,0.161405456591132,0,0,4497.49090086451,41.7527512956683,37889.443,1856,19,0.4799,0,0,"3",1,0,0,100,0,0,1,0,10.5424278034559,8.41127494266856,7.52671756135271,TRUE,"Latin America",1,0,0,0,1,0,2,1,0,"2","0","0",4,4,22
"88","A",1,0,0,"A",1,0,0,0,1,1,1,0,0,0,2003,32,"Argentina",2,0,3,1,5,1,11,1,1,4,13,13,8,0.416533723520275,0,0,4841.26704359556,40.6446897458032,38309.475,1948,20,0.4698,0,0,"3",2,0,0,121,0,0,1,0,10.5534525336071,8.48493175131759,7.57507169950756,TRUE,"Latin America",1,0,0,0,1,0,2,1,1,"2","1","0",4,5,23
"89","A",1,0,0,"A",1,0,0,0,1,1,1,0,0,0,2004,32,"Argentina",2,0,3,2,4,1,12,1,1,6,13,13,8,0.43671734954006,0,0,5221.2652627106,36.9714091129046,38728.778,1956,21,0.4724,0,0,"3",2,0,0,144,0,0,1,0,10.5643382202424,8.56049503899803,7.57916796739608,TRUE,"Latin America",1,0,0,0,1,1,2,1,1,"2","1","1",5,5,24
"90","A",1,0,0,"A",1,0,0,0,1,1,1,0,0,0,2005,32,"Argentina",2,0,3,2,6,1,13,1,1,5,13,13,8,0.703552632244865,0,0,5640.84850283585,36.7964445792355,39145.491,1990,22,0.48,0,0,"3",1,0,0,169,0,0,1,0,10.5750405223723,8.6377897769418,7.5963923040642,TRUE,"Latin America",1,0,0,0,1,1,2,1,0,"2","0","1",5,4,25
"91","A",1,0,0,"A",1,0,0,0,1,1,1,0,0,0,2006,32,"Argentina",2,0,3,1,5,1,14,1,1,6,13,13,8,0.788851909409436,0,0,6050.96157918737,35.8943243466979,39558.75,1993,23,0.4871,0,0,"3",2,0,0,196,0,0,1,0,10.5855421876641,8.70797247710412,7.59789795052178,TRUE,"Latin America",1,0,0,0,1,0,2,1,1,"2","1","0",4,5,26
"92","A",1,0,0,"A",1,0,0,0,1,1,1,0,0,0,2007,32,"Argentina",2,0,3,2,6,1,15,1,1,5,13,11,8,0.92461356542843,0,0,6465.75368693177,35.8616294953274,39969.903,1993,24,0.4875,0,0,"3",1,0,0,225,0,0,1,0,10.5958820248823,8.7742748639829,7.59789795052178,TRUE,"Latin America",1,0,0,0,1,1,2,1,0,"2","0","1",5,4,27
"93","A",1,0,0,"A",1,0,0,0,1,1,1,0,0,0,2008,32,"Argentina",2,0,3,1,5,1,16,1,1,5,11,12,8,0.861392868246983,0,0,6596.5832168405,36.2704552498535,40381.86,2024,25,0.482,0,0,"3",2,0,0,256,0,0,1,0,10.6061359532131,8.79430709954639,7.61332497954064,TRUE,"Latin America",1,0,0,0,1,0,2,1,1,"2","1","0",4,5,28
"94","A",1,0,0,"A",1,0,0,0,1,1,1,0,0,0,2009,32,"Argentina",2,0,3,2,5,1,17,1,1,4,12,12,8,0.731032209484373,0,0,6532.46161405853,30.1828257487723,40798.641,2005,26,0.4966,0,0,"3",2,0,0,289,0,0,1,0,10.616404051014,8.78453912122879,7.60389796852188,TRUE,"Latin America",1,0,0,0,1,1,2,1,1,"2","1","1",5,5,29
"95","A",1,0,0,"A",1,0,0,0,1,1,1,0,0,0,2010,32,"Argentina",2,0,3,2,4,1,18,1,1,5,12,12,8,0.768500468996674,0,0,7076.30127208877,32.2123779065964,41222.875,2064,27,0.5226,0,0,"3",2,0,0,324,0,0,0,1,10.6267485997075,8.86450663098281,7.63288550539513,TRUE,"Latin America",1,0,0,0,1,1,2,1,1,"2","1","1",5,5,30
"96","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1983,36,"Australia",5,1,2,1,7,0,0,1,1,8,14,14,10,1.77543566130554,0,0,20764.1955158043,29.2751445637165,15369,1190,82,0.9792,1,0,"2",2,0,0,0,1,0,0,0,9.64010777260731,9.94098541299816,7.0825485693553,TRUE,"Western Europe and North America (incl.AUS & NZ)",0,0,0,0,1,0,1,1,1,"1","1","0",3,4,3
"97","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1984,36,"Australia",5,1,2,2,8,0,0,1,1,8,14,14,10,1.82234007691196,0,0,21480.3947617165,28.6252689507756,15544,1247,83,0.9802,1,0,"2",2,0,0,0,1,0,0,0,9.65142999105728,9.97489592655991,7.12929754892937,TRUE,"Western Europe and North America (incl.AUS & NZ)",0,0,0,0,1,1,1,1,1,"1","1","1",4,4,4
"98","No NHRI",0,0,0,"No NHRI",0,0,0,0,0,0,0,0,0,0,1985,36,"Australia",5,1,2,2,8,0,0,1,1,7,14,14,10,1.82854116045366,0,0,22300.9780808722,32.6077887136873,15758,1247,84,0.9804,1,1,"2",2,0,0,0,1,0,0,0,9.66510345180563,10.0123858166152,7.12929754892937,TRUE,"Western Europe and North America (incl.AUS & NZ)",0,0,0,0,1,1,1,1,1,"1","1","1",4,4,5
"99","A",0,0,0,"No Accreditation",0,0,0,0,0,0,1,0,0,0,1986,36,"Australia",5,1,2,2,7,1,1,1,1,8,14,13,10,1.76865057131635,0,0,22838.258080485,33.1346186369017,16018.4,1301,85,0.981,1,0,"2",2,0,0,1,1,0,0,0,9.68149334047844,10.0361923946831,7.17165682276851,TRUE,"Western Europe and North America (incl.AUS & NZ)",0,0,0,0,1,1,1,1,1,"1","1","1",4,4,6
"100","A",0,0,0,"No Accreditation",0,0,0,0,0,0,1,0,0,0,1987,36,"Australia",5,1,2,2,8,1,2,1,1,6,13,14,10,1.78686833721269,0,0,23072.6136114097,32.6185634840918,16263.9,1355,86,0.9809,1,0,"2",2,0,0,4,1,0,0,0,9.69670320674034,10.0464016352325,7.21229446850034,TRUE,"Western Europe and North America (incl.AUS & NZ)",0,0,0,0,1,1,1,1,1,"1","1","1",4,4,7
"101","A",0,0,0,"No Accreditation",0,0,0,0,0,0,1,0,0,0,1988,36,"Australia",5,1,2,2,6,1,3,1,1,7,14,14,10,1.65530421427782,0,0,24007.6357388592,32.6548246534421,16532.2,1470,87,0.9811,1,0,"2",2,0,0,9,1,0,0,0,9.71306527330827,10.0861272145151,7.29369772060144,TRUE,"Western Europe and North America (incl.AUS & NZ)",0,0,0,0,1,1,1,1,1,"1","1","1",4,4,8
"102","A",0,0,0,"No Accreditation",0,0,0,0,0,0,1,0,0,0,1989,36,"Australia",5,1,2,2,7,1,4,1,1,7,14,13,10,1.59386390371522,0,0,24520.2658719828,32.1548592682821,16814.4,1546,88,0.9818,1,0,"2",2,0,0,16,1,0,0,0,9.72999094111133,10.1072552330575,7.34407285057307,TRUE,"Western Europe and North America (incl.AUS & NZ)",0,0,0,0,1,1,1,1,1,"1","1","1",4,4,9
"103","A",0,0,0,"No Accreditation",0,0,0,0,0,0,1,0,0,0,1990,36,"Australia",5,1,2,2,7,1,5,1,1,7,13,14,10,1.4685649883954,0,0,25012.6840321165,32.2639240161748,17065.1,1607,89,0.9821,1,0,"2",2,0,1,25,0,1,0,0,9.7447907212709,10.1271383364708,7.38274644973891,TRUE,"Western Europe and North America (incl.AUS & NZ)",0,0,0,1,1,1,1,1,1,"1","1","1",4,4,10
"104","A",0,0,0,"No Accreditation",0,0,0,0,0,0,1,0,0,0,1991,36,"Australia",5,1,2,2,7,1,6,1,1,7,14,14,10,1.41409179616163,1,0,24602.0854534097,32.2939141545026,17284,1655,90,0.9825,0,0,"2",2,0,0,36,0,1,0,0,9.75753649705182,10.1105864928561,7.4121603349452,TRUE,"Western Europe and North America (incl.AUS & NZ)",0,0,0,0,1,1,1,1,1,"1","1","1",4,4,11
"105","A",0,0,0,"No Accreditation",0,0,0,0,0,0,1,0,0,0,1992,36,"Australia",5,1,2,2,7,1,7,1,1,8,14,12,10,1.43837505400822,0,0,24402.3499536101,33.1414168402585,17495,1721,91,0.9824,0,0,"2",2,0,0,49,0,1,0,0,9.76967040480179,10.102434716218,7.45124168498768,TRUE,"Western Europe and North America (incl.AUS & NZ)",0,0,0,0,1,1,1,1,1,"1","1","1",4,4,12
"106","A",0,0,0,"No Accreditation",0,0,0,0,0,0,1,0,0,0,1993,36,"Australia",5,1,2,2,8,1,8,1,1,6,12,13,10,1.55456697593812,0,0,25145.8993465764,35.4759802508289,17667,1794,92,0.9827,0,0,"2",2,0,0,64,0,1,0,0,9.77945377161268,10.1324501143843,7.49276030092238,TRUE,"Western Europe and North America (incl.AUS & NZ)",0,0,0,0,1,1,1,1,1,"1","1","1",4,4,13
"107","A",0,0,0,"No Accreditation",0,0,0,0,0,0,1,0,0,0,1994,36,"Australia",5,1,2,2,6,1,9,1,1,8,13,14,10,1.55923812601476,0,0,25885.8183445347,36.4769670927853,17855,1851,93,0.9833,0,0,"2",2,0,0,81,0,1,0,0,9.79003886002855,10.16145054346,7.52402141520612,TRUE,"Western Europe and North America (incl.AUS & NZ)",0,0,0,0,1,1,1,1,1,"1","1","1",4,4,14
"108","A",0,0,0,"No Accreditation",0,0,0,0,0,0,1,0,0,0,1995,36,"Australia",5,1,2,2,8,1,10,1,1,7,14,13,10,1.73740023873969,0,0,26567.0580707654,37.7309031911759,18072,1877,94,0.9834,0,1,"2",2,0,0,100,0,1,0,0,9.80211905814784,10.1874273089038,7.53796265976821,TRUE,"Western Europe and North America (incl.AUS & NZ)",0,0,0,0,1,1,1,1,1,"1","1","1",4,4,15
"109","A",0,0,0,"No Accreditation",0,0,0,0,0,0,1,0,0,0,1996,36,"Australia",5,1,2,2,7,1,11,1,1,7,13,13,10,1.6741509147822,0,0,27255.7742826836,38.2183908045977,18311,1951,95,0.9836,0,0,"2",2,0,0,121,0,1,0,0,9.81525725114171,10.2130206779257,7.57660976697304,TRUE,"Western Europe and North America (incl.AUS & NZ)",0,0,0,0,1,1,1,1,1,"1","1","1",4,4,16
"110","A",0,0,0,"No Accreditation",0,0,0,0,0,0,1,0,0,0,1997,36,"Australia",5,1,2,2,7,1,12,1,1,7,13,13,10,1.69116776254229,0,0,28016.4657032477,37.9504575320758,18517,2016,96,0.9843,0,0,"2",2,0,0,144,0,1,0,0,9.82644450803782,10.2405476771476,7.60936653795421,TRUE,"Western Europe and North America (incl.AUS & NZ)",0,0,0,0,1,1,1,1,1,"1","1","1",4,4,17
"111","A",1,0,0,"A",1,0,0,0,1,1,1,0,0,0,1998,36,"Australia",5,1,2,2,7,1,13,1,1,7,13,13,10,1.79806442451727,0,0,28956.5311541407,39.9722089627794,18711,2073,97,0.9846,0,0,"2",2,0,0,169,0,1,0,0,9.83686686519423,10.2735510587363,7.63723438878947,TRUE,"Western Europe and North America (incl.AUS & NZ)",1,0,0,0,1,1,1,1,1,"1","1","1",4,4,18
"112","A",1,0,0,"A",1,0,0,0,1,1,1,0,0,0,1999,36,"Australia",5,1,2,2,7,1,14,1,1,7,13,13,10,1.83386911005752,0,0,30060.9946948194,39.0063249403863,18926,2142,98,0.9848,0,0,"2",2,0,0,196,0,1,0,0,9.84829191706818,10.3109837530728,7.66996199547358,TRUE,"Western Europe and North America (incl.AUS & NZ)",1,0,0,0,1,1,1,1,1,"1","1","1",4,4,19
"113","A",1,0,0,"A",1,0,0,0,1,1,1,0,0,0,2000,36,"Australia",5,1,2,2,7,1,15,1,1,7,13,13,10,1.85028111207655,0,0,30853.8876106129,40.9045779806516,19153,2306,99,0.9848,0,0,"2",2,0,0,225,0,0,1,0,9.86021464030266,10.3370180379456,7.74370325817375,TRUE,"Western Europe and North America (incl.AUS & NZ)",1,0,0,0,1,1,1,1,1,"1","1","1",4,4,20
"114","A",1,0,0,"A",1,0,0,0,1,1,1,0,0,0,2001,36,"Australia",5,1,2,2,7,1,16,1,1,7,13,13,10,1.82782405093373,0,0,31027.9768582149,44.117943169588,19413,2332,100,0.9846,0,0,"2",2,0,0,256,0,0,1,0,9.87369822372538,10.3426445557749,7.75491027202143,TRUE,"Western Europe and North America (incl.AUS & NZ)",1,0,0,0,1,1,1,1,1,"1","1","1",4,4,21
"115","A",1,0,0,"A",1,0,0,0,1,1,1,0,0,0,2002,36,"Australia",5,1,2,2,7,1,17,1,1,7,13,13,10,1.72210222758799,0,0,31833.697210847,41.3267798265967,19651.4,2379,101,0.9838,0,0,"2",3,0,1,289,0,0,1,0,9.88590386157881,10.3682806684426,7.77485576666552,TRUE,"Western Europe and North America (incl.AUS & NZ)",1,0,0,1,1,1,1,1,1,"1","2","1",4,5,22
"116","A",1,0,0,"A",1,0,0,0,1,1,1,0,0,0,2003,36,"Australia",5,1,2,3,7,1,18,1,1,7,13,13,10,1.65467153502207,1,0,32408.8442156498,39.9679038865021,19895.4,2528,102,0.983,0,0,"2",3,0,0,324,0,0,1,0,9.89824382821307,10.3861866341498,7.83557924666997,TRUE,"Western Europe and North America (incl.AUS & NZ)",1,0,0,0,1,1,1,1,1,"1","2","2",5,5,23
"117","A",1,0,0,"A",1,0,0,0,1,1,1,0,0,0,2004,36,"Australia",5,1,2,3,7,1,19,1,1,7,13,13,10,1.81278631754958,0,0,33364.5449592489,36.7277468371478,20127.4,2545,103,0.9821,0,0,"2",3,0,0,361,0,0,1,0,9.90983734983488,10.4152490869785,7.84227877911735,TRUE,"Western Europe and North America (incl.AUS & NZ)",1,0,0,0,1,1,1,1,1,"1","2","2",5,5,24
"118","A",1,0,0,"A",1,0,0,0,1,1,1,0,0,0,2005,36,"Australia",5,1,2,3,7,1,20,1,1,7,13,13,10,1.87793703762146,0,0,33982.9504271591,38.8650319059277,20394.8,2577,104,0.9813,0,0,"2",3,0,0,400,0,0,1,0,9.9230352453785,10.4336142198014,7.85476918349913,TRUE,"Western Europe and North America (incl.AUS & NZ)",1,0,0,0,1,1,1,1,1,"1","2","2",5,5,25
"119","A",1,0,0,"A",1,0,0,0,1,1,1,0,0,0,2006,36,"Australia",5,1,2,3,7,1,21,1,1,7,13,13,10,2.08093940716435,0,0,34484.127367569,41.017248534887,20697.9,2618,105,0.9813,0,0,"2",3,0,0,441,0,0,1,0,9.93778752483177,10.4482544208495,7.87054784450771,TRUE,"Western Europe and North America (incl.AUS & NZ)",1,0,0,0,1,1,1,1,1,"1","2","2",5,5,26
"120","A",1,0,0,"A",1,0,0,0,1,1,1,0,0,0,2007,36,"Australia",5,1,2,3,7,1,22,1,1,7,13,11,10,2.17057865765333,0,0,35557.110085521,41.4025700070131,20827.6,2604,106,0.981,0,0,"3",2,0,0,484,0,0,1,0,9.94403430918191,10.4788954176392,7.86518795418747,TRUE,"Western Europe and North America (incl.AUS & NZ)",1,0,0,0,1,1,1,1,1,"2","1","2",5,5,27
"121","A",1,0,0,"A",1,0,0,0,1,1,1,0,0,0,2008,36,"Australia",5,1,3,2,7,1,23,1,1,6,11,13,10,2.20125534900155,0,0,36143.4756763825,42.1182385195863,21249.2,2628,107,0.9798,0,0,"3",3,0,0,529,0,0,1,0,9.96407452658507,10.4952517320837,7.87435882472988,TRUE,"Western Europe and North America (incl.AUS & NZ)",1,0,0,0,1,1,2,1,1,"2","2","1",5,6,28
"122","A",1,0,0,"A",1,0,0,0,1,1,1,0,0,0,2009,36,"Australia",5,1,3,3,6,1,24,1,1,7,13,13,10,2.11416928891014,0,0,36050.4448840127,44.9469549663517,21691.7,2624,108,0.9786,0,0,"3",3,0,0,576,0,0,1,0,9.98468497788191,10.4926744833863,7.87283617502572,TRUE,"Western Europe and North America (incl.AUS & NZ)",1,0,0,0,1,1,2,1,1,"2","2","2",6,6,29
"123","A",1,0,0,"A",1,0,0,0,1,1,1,0,0,0,2010,36,"Australia",5,1,3,3,7,1,25,1,1,7,13,14,10,2.09200569953336,0,0,36210.3567594062,39.8603636498234,22031.75,2667,109,0.977,0,0,"2",3,0,0,625,0,0,0,1,10.0002398737726,10.4971004552217,7.88908440703551,TRUE,"Western Europe and North America (incl.AUS & NZ)",1,0,0,0,1,1,2,1,1,"1","2","2",6,5,30
"124","No Accreditation",0,0,0,"No Accreditation",0,0,0,1,0,0,1,0,0,1,1981,40,"Austria",5,1,2,2,8,1,1,1,0,8,13,12,10,2.09156845254548,0,0,23563.0500623814,68.5317620508389,7568.71,1104,35,0.9488,1,0,"2",1,0,0,1,1,0,0,0,8.93177792239891,10.0674350887404,7.00760061395185,TRUE,"Western Europe and North America (incl.AUS & NZ)",0,0,0,0,1,1,1,1,0,"1","0","1",4,3,1
"125","No Accreditation",0,0,0,"No Accreditation",0,0,0,1,0,0,1,0,0,1,1982,40,"Austria",5,1,2,1,8,1,2,1,1,8,12,11,10,2.09499076847515,0,0,24019.7305248456,64.2445475708299,7574.14,1499,36,0.9559,1,0,"2",1,0,0,4,1,0,0,0,8.93249509257926,10.0866308767886,7.3132203870903,TRUE,"Western Europe and North America (incl.AUS & NZ)",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,2
"126","No Accreditation",0,0,0,"No Accreditation",0,0,0,1,0,0,1,0,0,1,1983,40,"Austria",5,1,2,1,8,1,3,1,1,8,11,13,10,2.07555229237507,0,0,24773.8607248595,62.5959693471258,7561.91,1538,37,0.9618,1,0,"2",1,0,0,9,1,0,0,0,8.93087908276672,10.1175443732714,7.33888813383888,TRUE,"Western Europe and North America (incl.AUS & NZ)",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,3
"127","No Accreditation",0,0,0,"No Accreditation",0,0,0,1,0,0,1,0,0,1,1984,40,"Austria",5,1,2,1,8,1,4,1,1,8,13,13,10,2.03506969143244,0,0,24788.1239241564,66.7071493943203,7561.434,1579,38,0.9665,1,0,"2",1,0,0,16,1,0,0,0,8.9308161337258,10.1181199434303,7.36518012602101,TRUE,"Western Europe and North America (incl.AUS & NZ)",0,0,0,0,1,0,1,1,0,"1","0","0",3,3,4
